Date,Price,Net_Score,Gross_Score,D1_Return,D2_Volume,D3_RSI,D4_MA,D5_DirVol,D6_External,Vol_Ratio,RSI,Volatility_Pct,Penalty_Scaled,Ret_1W,Ret_1M,Death_Cross,Golden_Cross,Z_Score_50d,Z_Zone,Z_Delta_5d,Warning_Flags,Tier,As_Of_Running,Exhaust_Scenario
2026-01-11 21:00,4589.4,17.16,21.7,25.21,10.0,50,0,10,35.0,0.458,71.35,28.76,-4.55,5.71,8.32,False,True,2.17,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-11 22:00,4582.6,16.94,21.48,23.9,10.0,50,0,10,35.0,0.432,72.23,29.01,-4.55,5.84,8.11,False,True,2.124,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-11 23:00,4579.4,13.62,18.16,33.97,10.0,20,0,10,35.0,0.448,69.1,28.9,-4.55,4.52,8.1,False,True,2.099,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 00:00,4591.3,15.38,19.92,29.53,10.0,20,0,10,50.0,0.457,69.1,28.99,-4.55,4.24,8.12,False,True,2.163,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 01:00,4589.3,15.87,20.41,32.48,10.0,20,0,10,50.0,0.453,65.9,29.07,-4.55,4.04,8.1,False,True,2.145,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 02:00,4597.8,15.2,19.75,28.49,10.0,20,0,10,50.0,0.455,68.76,29.09,-4.55,4.14,8.55,False,True,2.188,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 03:00,4607.0,19.78,24.32,25.94,10.0,50,0,10,50.0,0.479,77.82,28.96,-4.55,4.5,8.68,False,True,2.235,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 04:00,4599.4,20.48,25.03,30.16,10.0,50,0,10,50.0,0.453,73.5,29.17,-4.55,4.17,8.54,False,True,2.185,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 05:00,4604.5,20.11,24.66,27.94,10.0,50,0,10,50.0,0.457,73.86,29.16,-4.55,4.14,8.78,False,True,2.208,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 06:00,4594.8,16.4,20.95,35.68,10.0,20,0,10,50.0,0.43,69.34,29.58,-4.55,3.73,8.43,False,True,2.145,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 07:00,4600.4,21.49,26.04,36.22,10.0,50,0,10,50.0,0.434,75.66,29.58,-4.55,3.82,8.42,False,True,2.171,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 08:00,4626.3,19.73,24.28,25.67,10.0,50,0,10,50.0,0.466,72.33,29.9,-4.55,4.2,9.35,False,True,2.314,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 09:00,4612.1,18.4,22.94,27.67,10.0,40,0,10,50.0,0.435,54.48,30.38,-4.55,3.74,9.14,False,True,2.225,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 10:00,4630.9,14.0,18.54,21.26,10.0,20,0,10,50.0,0.436,67.97,30.65,-4.55,4.13,9.95,False,True,2.326,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 11:00,4627.0,14.39,18.94,23.64,10.0,20,0,10,50.0,0.419,64.2,30.46,-4.55,4.43,9.63,False,True,2.297,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 12:00,4626.9,13.98,18.53,21.15,10.0,20,0,10,50.0,0.449,67.62,30.32,-4.55,4.65,9.53,False,True,2.289,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 13:00,4620.3,13.69,18.24,19.43,10.0,20,0,10,50.0,0.355,65.84,29.02,-4.55,4.32,9.59,False,True,2.245,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 14:00,4620.6,15.14,19.68,28.11,10.0,20,0,10,50.0,0.343,62.47,28.96,-4.55,3.89,9.59,False,True,2.239,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 15:00,4603.3,19.92,24.47,36.8,10.0,40,0,10,50.0,0.361,55.27,29.9,-4.55,3.24,9.05,False,True,2.135,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 16:00,4608.8,20.09,24.63,37.8,10.0,40,0,10,50.0,0.358,54.24,29.87,-4.55,3.51,9.22,False,True,2.16,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 18:00,4607.6,20.08,24.63,37.78,10.0,40,0,10,50.0,0.355,50.25,29.15,-4.55,3.44,9.09,False,True,2.147,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 19:00,4595.8,25.4,29.95,44.7,10.0,65,0,10,50.0,0.424,48.57,24.75,-4.55,3.05,8.92,False,True,2.074,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 20:00,4586.4,28.46,33.01,53.05,10.0,65,0,20,50.0,0.781,43.05,18.17,-4.55,3.04,8.55,False,True,2.016,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 21:00,4603.1,22.8,27.34,44.07,10.0,40,0,20,50.0,0.707,53.02,18.0,-4.55,3.33,9.11,False,True,2.104,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 22:00,4603.1,23.06,27.61,45.65,10.0,40,0,20,50.0,0.681,51.03,17.86,-4.55,3.22,8.98,False,True,2.099,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-12 23:00,4606.4,25.92,30.47,37.82,10.0,65,0,20,50.0,0.71,40.88,17.68,-4.55,3.5,9.24,False,True,2.111,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 00:00,4600.7,26.05,30.6,38.58,10.0,65,0,20,50.0,0.694,44.33,17.77,-4.55,3.45,9.33,False,True,2.074,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 01:00,4590.5,34.06,38.6,51.62,10.0,100,0,20,50.0,0.645,28.04,17.71,-4.55,2.93,9.04,False,True,2.011,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 02:00,4589.1,34.15,38.7,52.18,10.0,100,0,20,50.0,0.653,28.83,17.7,-4.55,2.78,9.01,False,True,1.998,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 03:00,4601.6,31.5,36.04,51.26,10.0,85,0,20,50.0,0.651,37.59,17.98,-4.55,2.75,9.03,False,True,2.063,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 04:00,4595.2,30.47,35.01,55.09,10.0,85,0,10,50.0,0.597,37.66,17.82,-4.55,2.62,8.58,False,True,2.022,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 05:00,4595.0,31.1,35.65,48.9,10.0,85,0,20,50.0,0.641,37.4,17.64,-4.55,2.95,8.55,False,True,2.015,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 06:00,4596.9,27.98,32.52,50.14,10.0,65,0,20,50.0,0.619,46.29,17.56,-4.55,2.71,8.62,False,True,2.021,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 07:00,4602.0,27.52,32.07,47.42,10.0,65,0,20,50.0,0.658,46.04,17.33,-4.55,2.97,8.71,False,True,2.044,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 08:00,4619.5,22.01,26.55,39.33,10.0,40,0,20,50.0,0.642,55.83,18.21,-4.55,3.14,9.2,False,True,2.135,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 09:00,4638.9,17.64,22.19,33.13,10.0,20,0,20,50.0,0.734,69.64,17.24,-4.55,4.09,9.57,False,True,2.236,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 10:00,4627.6,18.18,22.73,36.36,10.0,20,0,20,50.0,0.698,68.46,16.97,-4.55,3.72,9.09,False,True,2.167,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 11:00,4622.2,21.94,26.48,38.89,10.0,40,0,20,50.0,0.698,59.52,15.82,-4.55,3.31,8.96,False,True,2.131,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 12:00,4599.0,31.71,36.26,52.56,10.0,65,0,40,50.0,0.919,48.34,17.57,-4.55,2.78,8.67,False,True,1.998,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 13:00,4602.3,35.27,39.82,54.66,29.26,65,0,40,50.0,0.915,48.34,17.63,-4.55,2.77,8.59,False,True,2.011,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 14:00,4605.3,31.43,35.98,55.87,29.98,40,0,40,50.0,0.967,51.9,17.56,-4.55,2.38,8.58,False,True,2.022,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 15:00,4594.1,31.89,36.43,58.74,29.85,40,0,40,50.0,0.957,51.48,17.92,-4.55,2.35,8.33,False,True,1.956,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 16:00,4594.4,27.82,32.36,54.19,10.0,40,0,40,50.0,0.897,52.2,16.99,-4.55,2.13,8.45,False,True,1.952,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 18:00,4603.9,26.46,31.0,46.01,10.0,40,0,40,50.0,0.902,50.98,17.21,-4.55,2.31,8.62,False,True,1.999,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 19:00,4616.9,25.03,29.57,37.43,10.0,40,0,40,50.0,0.906,58.73,17.77,-4.55,2.6,8.97,False,True,2.065,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 20:00,4626.7,19.68,24.22,25.33,10.0,20,0,40,50.0,0.974,61.84,17.5,-4.55,2.99,9.04,False,True,2.113,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 21:00,4629.1,22.48,27.02,27.12,10.0,20,0,55,50.0,1.026,61.98,17.09,-4.55,2.77,9.02,False,True,2.12,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 22:00,4636.5,21.77,26.31,22.88,10.0,20,0,55,50.0,1.104,62.62,16.39,-4.55,2.9,9.48,False,True,2.154,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-13 23:00,4636.0,25.24,29.78,23.7,10.0,40,0,55,50.0,1.122,56.89,16.4,-4.55,2.92,9.45,False,True,2.146,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 00:00,4626.3,31.03,35.58,33.45,10.0,65,0,55,50.0,1.06,44.27,16.79,-4.55,2.74,9.13,False,True,2.087,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 01:00,4644.5,24.3,28.84,18.06,10.0,40,0,55,50.0,1.045,57.23,17.6,-4.55,3.75,9.67,False,True,2.18,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 02:00,4639.7,24.55,29.1,19.57,10.0,40,0,55,50.0,1.047,57.52,17.25,-4.55,3.43,9.65,False,True,2.148,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 03:00,4641.8,25.84,30.39,17.34,10.0,50,0,55,50.0,1.048,72.48,17.2,-4.55,3.48,9.84,False,True,2.154,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 04:00,4637.9,18.51,23.05,18.31,10.0,20,0,40,50.0,0.996,68.58,16.92,-4.55,3.65,9.86,False,True,2.127,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 05:00,4641.2,21.13,25.67,19.03,10.0,20,0,55,50.0,1.065,68.68,16.69,-4.55,3.97,9.95,False,True,2.139,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 06:00,4638.5,26.1,30.65,18.9,10.0,50,0,55,50.0,1.022,75.34,16.75,-4.55,4.12,9.77,False,True,2.119,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 07:00,4646.9,25.79,30.33,17.0,10.0,50,0,55,50.0,1.055,77.43,16.9,-4.55,3.94,10.0,False,True,2.159,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 08:00,4643.8,26.1,30.65,18.9,10.0,50,0,55,50.0,1.004,72.34,16.95,-4.55,3.7,9.81,False,True,2.137,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 09:00,4624.5,26.25,30.8,29.8,10.0,40,0,55,50.0,1.156,53.97,17.4,-4.55,3.37,9.55,False,True,2.028,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 10:00,4624.8,36.38,40.93,32.03,28.53,65,0,70,50.0,1.326,48.9,16.05,-4.55,3.37,9.54,False,True,2.025,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 11:00,4624.1,36.13,40.68,31.21,27.86,65,0,70,50.0,1.383,47.04,15.61,-4.55,3.75,9.23,False,True,2.016,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 12:00,4621.3,35.94,40.49,31.46,26.46,65,0,70,50.0,1.405,40.48,15.53,-4.55,3.74,9.3,False,True,1.997,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 13:00,4642.5,24.06,28.6,16.54,25.07,40,0,40,50.0,0.882,53.23,14.88,-4.55,4.02,9.96,False,True,2.105,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 14:00,4646.7,20.7,25.25,16.18,25.3,20,0,40,50.0,0.887,60.74,14.89,-4.55,4.31,9.44,False,True,2.122,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 15:00,4639.2,29.03,33.57,21.67,24.78,65,0,40,50.0,0.833,46.86,15.21,-4.55,4.17,8.92,False,True,2.076,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 16:00,4633.9,26.11,30.66,23.89,25.04,65,0,20,50.0,0.792,46.58,14.75,-4.55,3.57,8.82,False,True,2.043,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 18:00,4619.6,34.47,39.01,33.13,25.95,85,0,40,50.0,0.865,38.56,15.69,-4.55,3.54,8.4,False,True,1.963,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 19:00,4619.3,31.64,36.18,35.5,26.59,65,0,40,50.0,0.833,40.04,15.41,-4.55,3.53,8.27,False,True,1.957,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 20:00,4604.3,35.88,40.43,41.6,25.96,85,0,40,50.0,0.865,32.45,15.63,-4.55,3.08,7.89,False,True,1.873,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 21:00,4606.9,35.73,40.27,40.99,25.63,85,0,40,50.0,0.849,34.95,15.25,-4.55,3.23,8.39,False,True,1.883,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 22:00,4596.1,38.54,43.09,43.45,25.09,100,0,40,50.0,0.815,26.35,15.57,-4.55,2.89,8.28,False,True,1.822,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-14 23:00,4596.6,35.3,39.84,44.06,25.01,100,0,20,50.0,0.777,27.48,15.28,-4.55,2.78,8.38,False,True,1.821,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 00:00,4599.1,32.07,36.62,39.32,25.41,85,0,20,50.0,0.797,35.57,15.34,-4.55,3.14,8.6,False,True,1.832,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 01:00,4614.5,30.91,35.45,31.99,25.73,65,0,40,50.0,0.801,45.0,16.08,-4.55,3.53,8.79,False,True,1.91,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 02:00,4606.1,31.4,35.94,33.94,26.73,65,0,40,50.0,0.843,41.88,14.88,-4.55,3.51,8.54,False,True,1.862,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 03:00,4608.2,31.17,35.72,32.5,26.8,65,0,40,50.0,0.897,44.05,14.89,-4.55,3.6,8.58,False,True,1.869,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 04:00,4616.9,34.13,38.67,30.12,26.91,85,0,40,50.0,0.905,36.89,15.23,-4.55,3.97,8.75,False,True,1.912,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 05:00,4624.2,33.8,38.34,28.11,26.95,85,0,40,50.0,0.969,38.83,15.44,-4.55,4.3,8.95,False,True,1.946,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 06:00,4623.4,30.32,34.87,27.11,27.08,65,0,40,50.0,0.946,41.6,15.38,-4.55,4.1,9.09,False,True,1.938,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 07:00,4617.9,30.82,35.37,29.96,27.26,65,0,40,50.0,0.928,41.51,15.46,-4.55,4.04,8.71,False,True,1.905,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 08:00,4591.6,38.54,43.08,42.72,25.77,85,0,55,50.0,1.137,36.82,17.31,-4.55,3.43,8.07,False,True,1.763,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 09:00,4614.9,31.45,35.99,35.97,24.98,65,0,40,50.0,0.957,48.3,19.34,-4.55,3.93,8.38,False,True,1.882,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 10:00,4620.2,26.82,31.36,33.47,24.69,40,0,40,50.0,0.954,56.65,18.38,-4.55,4.02,7.82,False,True,1.906,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 11:00,4610.2,27.26,31.8,36.32,24.49,40,0,40,50.0,0.921,51.3,18.67,-4.55,4.04,7.1,False,True,1.85,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 12:00,4621.5,25.99,30.54,28.47,24.77,40,0,40,50.0,0.946,59.97,19.1,-4.55,4.21,7.25,False,True,1.905,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 13:00,4622.1,22.95,27.5,29.9,25.09,20,0,40,50.0,0.947,60.0,19.08,-4.55,4.29,7.53,False,True,1.905,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 14:00,4620.0,29.85,34.4,35.37,26.02,40,0,55,50.0,1.061,58.22,17.58,-4.55,4.02,7.38,False,True,1.89,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 15:00,4609.8,32.28,36.83,39.35,26.63,65,0,40,50.0,0.986,48.07,17.75,-4.55,3.28,7.09,False,True,1.832,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 16:00,4620.5,30.16,34.71,35.27,27.97,40,0,55,50.0,1.058,55.8,18.08,-4.55,3.31,7.22,False,True,1.885,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 18:00,4614.6,31.17,35.71,39.55,29.73,40,0,55,50.0,1.054,52.5,18.1,-4.55,3.17,7.17,False,True,1.85,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 19:00,4604.4,35.63,40.18,41.17,29.9,65,0,55,50.0,1.03,45.17,17.8,-4.55,3.26,7.09,False,True,1.793,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 20:00,4604.8,32.73,37.27,38.88,29.77,65,0,40,50.0,0.993,42.09,17.8,-4.55,3.23,7.04,False,True,1.792,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 21:00,4598.4,33.76,38.31,45.66,29.18,65,0,40,50.0,0.966,40.25,17.2,-4.55,2.53,6.91,False,True,1.755,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 22:00,4599.4,33.55,38.09,44.15,29.42,65,0,40,50.0,0.952,42.52,17.18,-4.55,2.48,6.93,False,True,1.757,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-15 23:00,4604.6,27.65,32.2,38.17,10.0,40,0,55,50.0,1.029,56.34,16.86,-4.55,2.66,7.14,False,True,1.78,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-16 00:00,4615.4,26.6,31.14,31.87,10.0,40,0,55,50.0,1.056,50.28,17.23,-4.55,3.2,7.09,False,True,1.833,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-16 01:00,4601.8,32.25,36.8,40.78,10.0,65,0,55,50.0,1.02,40.65,17.88,-4.55,2.78,6.68,False,True,1.758,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-16 02:00,4611.5,30.89,35.44,37.91,29.71,40,0,55,50.0,1.079,50.66,17.4,-4.55,2.96,6.81,False,True,1.805,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-16 03:00,4606.8,35.69,40.23,41.43,29.98,65,0,55,50.0,1.098,41.97,17.23,-4.55,3.0,6.17,False,True,1.777,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-16 04:00,4604.2,33.05,37.6,45.6,10.0,65,0,55,50.0,1.08,40.43,17.24,-4.55,2.9,5.84,False,True,1.759,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-16 05:00,4604.1,33.21,37.75,46.51,10.0,65,0,55,50.0,1.051,41.31,16.96,-4.55,2.85,5.48,False,True,1.755,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-16 06:00,4616.5,28.51,33.06,43.34,10.0,40,0,55,50.0,1.029,53.58,17.32,-4.55,2.98,5.54,False,True,1.816,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-16 07:00,4605.7,30.71,35.25,46.52,10.0,65,0,40,50.0,0.99,42.11,17.68,-4.55,2.82,5.61,False,True,1.756,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-16 08:00,4605.7,36.53,41.07,48.21,28.21,65,0,55,50.0,1.022,44.94,17.6,-4.55,2.88,5.25,False,True,1.753,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-16 09:00,4611.9,25.5,30.04,42.38,27.88,40,0,20,50.0,0.658,54.47,15.2,-4.55,2.96,5.26,False,True,1.781,Normal,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-16 10:00,4574.8,54.35,58.9,58.6,24.79,85,35,100,50.0,2.109,37.56,17.99,-4.55,2.09,5.9,False,True,1.585,Normal,,✨ Golden Cross (bad for sell),,backfill,
2026-01-16 11:00,4595.8,47.21,51.76,50.64,24.9,65,35,85,50.0,1.538,49.04,19.45,-4.55,2.49,6.56,False,True,1.692,Normal,,✨ Golden Cross (bad for sell),,backfill,
2026-01-16 12:00,4586.0,47.85,52.4,54.22,25.18,65,35,85,50.0,1.538,45.35,19.44,-4.55,2.49,6.02,False,True,1.638,Normal,,✨ Golden Cross (bad for sell),,backfill,
2026-01-16 13:00,4587.9,45.84,50.38,57.07,25.22,65,35,70,50.0,1.499,44.07,18.99,-4.55,2.13,6.02,False,True,1.645,Normal,,✨ Golden Cross (bad for sell),,backfill,
2026-01-16 14:00,4595.2,47.23,51.78,49.47,26.2,65,35,85,50.0,1.596,42.64,19.21,-4.55,2.03,6.16,False,True,1.68,Normal,,✨ Golden Cross (bad for sell),,backfill,
2026-01-16 15:00,4587.3,48.67,53.22,57.64,26.67,65,35,85,50.0,1.552,44.49,19.34,-4.55,1.46,5.95,False,True,1.637,Normal,,✨ Golden Cross (bad for sell),,backfill,
2026-01-16 16:00,4601.1,47.21,51.76,48.42,27.11,65,35,85,50.0,1.622,46.17,19.74,-4.55,1.87,6.27,False,True,1.705,Normal,,✨ Golden Cross (bad for sell),,backfill,
2026-01-18 23:00,4671.2,17.2,21.75,21.95,28.53,20,0,10,50.0,0.517,66.02,30.8,-4.55,3.95,7.78,False,True,2.066,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-20 00:00,4720.6,20.66,25.21,9.73,26.5,50,0,10,55.0,0.492,73.49,34.4,-4.55,4.76,8.78,False,True,2.318,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-20 01:00,4718.6,20.94,25.48,11.65,26.24,50,0,10,55.0,0.508,72.93,34.1,-4.55,4.66,8.36,False,True,2.301,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-20 02:00,4721.4,20.89,25.43,11.85,25.76,50,0,10,55.0,0.511,71.85,34.07,-4.55,4.55,8.33,False,True,2.31,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-20 03:00,4735.6,20.35,24.89,9.16,25.19,50,0,10,55.0,0.556,76.67,33.97,-4.55,5.21,8.62,False,True,2.377,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-20 04:00,4737.6,20.94,25.48,13.16,24.73,50,0,10,55.0,0.558,76.86,33.95,-4.55,4.12,8.69,False,True,2.381,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-20 05:00,4732.3,22.47,27.01,22.16,24.9,50,0,10,55.0,0.521,74.61,34.15,-4.55,2.88,8.11,False,True,2.347,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-20 06:00,4738.6,24.44,28.99,18.83,25.1,65,0,10,55.0,0.517,88.31,34.1,-4.55,3.42,8.28,False,True,2.373,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-20 07:00,4733.3,25.28,29.83,23.83,25.12,65,0,10,55.0,0.516,84.7,33.66,-4.55,3.14,8.25,False,True,2.339,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-20 08:00,4742.3,24.41,28.96,20.34,23.41,65,0,10,55.0,0.515,89.61,33.65,-4.55,3.48,8.26,False,True,2.379,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-20 09:00,4746.4,23.63,28.18,17.11,21.95,65,0,10,55.0,0.55,89.72,33.47,-4.55,3.65,8.46,False,True,2.393,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-20 10:00,4742.0,24.36,28.9,21.87,21.55,65,0,10,55.0,0.545,87.33,33.52,-4.55,3.28,8.41,False,True,2.364,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-20 11:00,4758.0,23.13,27.67,14.68,21.36,65,0,10,55.0,0.57,91.7,33.62,-4.55,3.68,8.71,False,True,2.439,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
2026-01-20 12:00,4763.7,23.21,27.75,15.19,21.33,65,0,10,55.0,0.565,91.35,33.55,-4.55,3.61,8.76,False,True,2.46,Extended,,✨✨ Golden Cross + Above MAs (bad for sell),,backfill,
