Date,Price,Net_Score,Gross_Score,D1_Return,D2_Volume,D3_RSI,D4_MA,D5_DirVol,D6_External,Vol_Ratio,RSI,Volatility_Pct,Penalty_Scaled,Ret_1W,Ret_1M,Golden_Cross,Z_Score_50d,Z_Zone,Z_Delta_5d,Warning_Flags,Tier,As_Of_Running,Exhaust_Scenario
2024-08-19 15:00,2543.9,66.02,66.02,68.34,17.78,100,100,40,70.0,1.317,54.67,11.46,0.0,2.05,3.97,True,2.308,Extended,,,,backfill,
2024-08-20 16:00,2552.1,67.38,67.38,73.08,21.22,100,100,40,70.0,1.492,60.0,14.59,0.0,1.75,5.75,True,2.266,Extended,,,,backfill,
2024-08-21 18:00,2550.8,71.09,71.09,75.57,10.95,100,100,70,70.0,0.855,53.95,10.28,0.0,2.75,6.23,True,2.099,Extended,,,,backfill,
2024-08-22 19:00,2522.9,45.64,45.64,54.93,13.89,60,65,10,70.0,3.327,31.74,12.25,0.0,1.19,4.72,True,1.594,Normal,,,,backfill,
2024-08-25 20:00,2549.0,70.13,70.13,70.86,9.93,70,100,100,70.0,0.368,75.26,8.51,0.0,0.28,7.48,True,1.874,Normal,,,,backfill,
2024-08-26 21:00,2545.1,53.9,53.9,52.21,1.19,30,100,70,70.0,0.975,24.6,8.72,0.0,0.05,7.37,True,1.725,Normal,,,,backfill,
2024-08-27 22:00,2551.5,61.03,61.03,49.09,7.06,100,100,40,70.0,1.378,57.54,11.29,0.0,-0.02,6.61,True,1.728,Normal,,,,backfill,
2024-08-28 23:00,2549.9,52.88,57.42,59.33,5.2,70,100,40,70.0,1.339,71.73,9.54,-4.55,-0.04,6.95,True,1.634,Normal,,⚠️ Mild Reversal,,backfill,
2024-08-30 00:00,2546.8,54.2,54.2,33.61,6.59,80,65,70,70.0,0.997,42.47,10.92,0.0,0.95,3.27,True,1.521,Normal,,,,backfill,
2024-09-03 01:00,2526.8,29.63,34.18,9.67,10.41,30,65,10,80.0,2.064,28.57,11.26,-4.55,-0.87,1.71,True,1.196,Normal,,⚠️ Mild Reversal,,backfill,
2024-09-04 02:00,2515.6,40.97,45.52,7.2,20.91,80,65,20,80.0,1.575,41.91,14.54,-4.55,-1.16,0.38,True,1.003,Normal,,⚠️ Mild Reversal,,backfill,
2024-09-05 03:00,2536.5,68.77,68.77,37.76,19.84,100,100,85,70.0,0.657,64.91,13.22,0.0,-0.59,2.9,True,1.243,Normal,,,,backfill,
2024-09-06 04:00,2547.8,69.55,69.55,40.24,12.04,100,100,85,80.0,0.682,55.61,8.85,0.0,-0.08,3.86,True,1.338,Normal,,,,backfill,
2024-09-09 05:00,2525.3,43.16,47.7,29.67,46.54,100,30,10,70.0,2.562,51.9,16.46,-4.55,-0.84,3.44,True,0.995,Normal,,⚠️ Mild Reversal,,backfill,
2024-09-10 06:00,2534.5,65.92,65.92,36.03,24.49,80,100,85,70.0,0.713,48.19,7.46,0.0,0.3,3.56,True,1.081,Normal,,,,backfill,
2024-09-11 07:00,2551.0,69.67,69.67,47.16,30.83,100,100,70,70.0,0.89,60.47,9.42,0.0,1.41,3.44,True,1.268,Normal,,,,backfill,
2024-09-12 08:00,2556.8,63.44,63.44,43.15,57.46,70,100,40,70.0,1.388,71.39,12.48,0.0,0.8,2.57,True,1.326,Normal,,,,backfill,
2024-09-13 09:00,2605.8,77.0,77.0,71.88,70.13,50,100,100,70.0,0.171,82.76,12.42,0.0,2.28,3.89,True,1.961,Normal,,,,backfill,
2024-09-16 10:00,2607.7,68.87,68.87,69.13,54.07,80,100,40,70.0,1.488,48.36,9.67,0.0,3.26,5.04,True,1.906,Normal,,,,backfill,
2024-09-17 11:00,2592.4,62.92,62.92,50.85,56.69,60,100,40,70.0,1.445,33.33,11.24,0.0,2.28,3.98,True,1.619,Normal,,,,backfill,
2024-09-18 12:00,2601.7,68.53,68.53,53.45,32.74,100,100,55,70.0,1.012,52.22,8.9,0.0,1.99,2.35,True,1.694,Normal,,,,backfill,
2024-09-19 13:00,2616.0,65.73,65.73,63.41,80.99,70,100,10,70.0,2.194,70.75,24.13,0.0,2.32,2.83,True,1.829,Normal,,,,backfill,
2024-09-20 14:00,2646.9,76.86,76.86,71.33,79.8,70,100,70,70.0,0.885,72.12,12.66,0.0,1.58,3.71,True,2.184,Extended,,,,backfill,
2024-09-23 15:00,2651.0,67.92,67.92,64.4,73.11,80,100,20,70.0,1.616,45.16,9.12,0.0,1.66,3.93,True,2.128,Extended,,,,backfill,
2024-09-24 16:00,2682.1,75.46,75.46,89.74,83.03,70,100,40,70.0,1.428,75.99,14.07,0.0,3.46,6.31,True,2.43,Extended,,,,backfill,
2024-09-25 18:00,2681.8,85.81,85.81,73.29,76.56,100,100,85,80.0,0.776,51.01,11.12,0.0,3.08,5.21,True,2.261,Extended,,,,backfill,
2024-09-26 19:00,2694.9,75.81,75.81,78.42,76.42,100,100,20,80.0,1.912,52.08,14.47,0.0,3.02,5.89,True,2.274,Extended,,,,backfill,
2024-09-29 20:00,2683.1,66.47,66.47,63.4,75.42,80,100,10,70.0,2.459,47.19,13.58,0.0,1.37,5.16,True,1.994,Normal,,,,backfill,
2024-09-30 21:00,2661.3,59.02,59.02,44.84,64.29,100,65,10,70.0,2.325,54.24,12.58,0.0,0.39,4.37,True,1.636,Normal,,,,backfill,
2024-10-01 22:00,2681.1,82.33,82.33,62.97,76.01,100,100,85,70.0,0.631,58.12,13.12,0.0,-0.04,5.27,True,1.777,Normal,,,,backfill,
2024-10-02 23:00,2676.6,62.6,67.15,54.73,58.15,100,65,55,70.0,1.161,57.25,11.96,-4.55,-0.19,5.93,True,1.648,Normal,,⚠️ Mild Reversal,,backfill,
2024-10-04 00:00,2683.9,66.8,66.8,61.41,34.41,70,100,55,80.0,1.041,74.77,11.48,0.0,-0.41,6.69,True,1.669,Normal,,,,backfill,
2024-10-07 01:00,2660.3,46.34,50.88,28.68,41.62,60,65,20,90.0,1.534,30.17,19.12,-4.55,-0.85,4.88,True,1.338,Normal,,⚠️ Mild Reversal,,backfill,
2024-10-08 02:00,2655.8,47.48,52.03,31.21,35.94,80,65,10,90.0,2.314,40.29,16.51,-4.55,-0.21,4.24,True,1.236,Normal,,⚠️ Mild Reversal,,backfill,
2024-10-09 03:00,2630.0,43.28,47.83,13.22,43.75,100,30,10,90.0,2.245,53.64,16.01,-4.55,-1.91,4.15,True,0.902,Normal,,⚠️ Mild Reversal,,backfill,
2024-10-10 04:00,2632.4,52.23,52.23,23.97,29.39,100,30,40,90.0,1.491,57.82,10.08,0.0,-1.65,3.86,True,0.906,Normal,,,,backfill,
2024-10-11 05:00,2654.9,76.72,76.72,27.27,58.03,100,100,85,90.0,0.637,63.42,11.93,0.0,-1.08,4.07,True,1.171,Normal,,,,backfill,
2024-10-14 06:00,2673.1,72.52,72.52,38.93,31.2,100,100,85,80.0,0.732,50.26,10.53,0.0,0.48,4.55,True,1.362,Normal,,,,backfill,
2024-10-15 07:00,2664.5,45.72,50.26,21.88,19.69,80,70,20,90.0,1.515,48.07,10.19,-4.55,0.33,2.25,False,1.199,Normal,,💀 Death Cross,,backfill,
2024-10-16 08:00,2698.2,70.73,70.73,50.15,24.23,70,100,100,80.0,0.512,74.26,10.99,0.0,2.59,3.47,True,1.583,Normal,,,,backfill,
2024-10-17 09:00,2704.3,76.67,76.67,56.62,38.41,100,100,85,80.0,0.723,64.6,10.95,0.0,2.73,4.32,True,1.598,Normal,,,,backfill,
2024-10-18 10:00,2732.4,78.29,78.29,68.82,50.91,70,100,100,80.0,0.54,75.0,10.39,0.0,2.92,5.02,True,1.9,Normal,,,,backfill,
2024-10-21 11:00,2734.8,61.45,61.45,50.35,48.33,80,100,10,80.0,2.309,43.07,11.46,0.0,2.31,4.54,True,1.858,Normal,,,,backfill,
2024-10-22 12:00,2759.7,74.72,74.72,70.0,43.32,100,100,55,80.0,1.152,64.76,11.0,0.0,3.57,4.26,True,2.122,Extended,,,,backfill,
2024-10-23 13:00,2730.3,46.75,46.75,33.04,62.46,30,65,10,80.0,2.509,25.37,14.75,0.0,1.19,2.99,True,1.642,Normal,,,,backfill,
2024-10-24 14:00,2748.4,72.01,72.01,50.93,46.1,100,100,55,80.0,1.124,65.84,6.67,0.0,1.63,2.47,True,1.811,Normal,,,,backfill,
2024-10-25 15:00,2755.3,76.16,76.16,49.92,32.06,100,100,85,90.0,0.618,63.03,10.97,0.0,0.84,2.74,True,1.821,Normal,,,,backfill,
2024-10-28 16:00,2754.7,59.84,59.84,42.14,26.89,100,100,10,80.0,2.12,52.98,12.13,0.0,0.73,2.22,True,1.738,Normal,,,,backfill,
2024-10-29 18:00,2787.0,77.35,77.35,68.93,45.2,70,100,100,80.0,0.525,72.3,11.62,0.0,0.99,3.87,True,2.072,Extended,,,,backfill,
2024-10-30 19:00,2796.4,75.96,75.96,70.27,40.47,100,100,55,90.0,1.148,53.73,7.64,0.0,2.42,5.08,True,2.078,Extended,,,,backfill,
2024-10-31 20:00,2754.6,47.05,47.05,28.07,59.22,30,65,10,90.0,2.88,25.74,17.35,0.0,0.23,2.74,True,1.463,Normal,,,,backfill,
2024-11-03 21:00,2749.3,50.58,55.12,28.85,66.88,60,65,20,90.0,1.906,35.33,8.94,-4.55,-0.22,2.72,True,1.334,Normal,,⚠️ Mild Reversal,,backfill,
2024-11-04 22:00,2744.1,58.27,62.82,21.22,55.67,60,65,85,90.0,0.695,38.5,10.78,-4.55,-0.38,2.24,True,1.217,Normal,,⚠️ Mild Reversal,,backfill,
2024-11-05 23:00,2751.0,67.32,67.32,34.13,64.82,80,65,70,90.0,0.955,47.37,13.25,0.0,-1.29,3.41,True,1.254,Normal,,,,backfill,
2024-11-07 00:00,2666.7,47.61,52.15,10.84,92.08,80,30,20,80.0,1.586,48.92,33.45,-4.55,-4.64,0.41,True,0.179,Normal,,⚠️ Mild Reversal,,backfill,
2024-11-08 01:00,2693.6,61.19,61.19,21.88,90.26,60,30,85,80.0,0.708,37.17,15.07,0.0,-2.21,2.42,True,0.487,Normal,,,,backfill,
2024-11-11 02:00,2676.3,33.74,42.83,9.67,87.31,60,0,20,80.0,1.544,32.53,10.72,-9.09,-2.66,1.67,False,0.235,Normal,,⚠️ Mild Reversal | 💀💀 Death Cross + Below MAs,,backfill,
2024-11-12 03:00,2606.7,27.51,32.06,1.29,96.04,60,0,10,25.0,2.88,36.44,17.87,-4.55,-5.01,-1.82,False,-0.704,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-11-13 04:00,2614.4,40.88,45.43,16.89,90.67,100,0,40,25.0,1.373,66.54,12.92,-4.55,-4.97,-2.2,False,-0.627,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-11-14 05:00,2552.0,22.9,27.44,5.06,94.58,30,0,10,25.0,4.283,20.47,17.2,-4.55,-4.3,-4.22,False,-1.499,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-11-15 06:00,2575.3,43.35,47.89,26.15,81.2,100,0,55,25.0,1.051,53.7,13.35,-4.55,-4.39,-4.55,False,-1.218,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-11-18 07:00,2599.7,50.81,55.35,34.76,82.35,70,35,85,25.0,0.698,76.87,15.07,-4.55,-2.86,-3.87,False,-0.919,Normal,,💀 Death Cross,,backfill,
2024-11-19 08:00,2639.2,58.34,62.89,47.7,84.61,100,35,85,25.0,0.697,69.48,12.13,-4.55,1.25,-3.41,False,-0.387,Normal,,💀 Death Cross,,backfill,
2024-11-20 09:00,2646.7,44.5,49.04,49.03,75.23,100,35,10,25.0,2.475,55.92,12.6,-4.55,1.24,-3.22,False,-0.32,Normal,,💀 Death Cross,,backfill,
2024-11-21 10:00,2670.4,44.31,48.85,55.93,67.17,70,35,40,25.0,1.414,72.22,9.43,-4.55,4.64,-3.24,False,0.002,Normal,,💀 Death Cross,,backfill,
2024-11-22 11:00,2707.3,57.79,62.33,67.58,71.42,100,70,40,25.0,1.23,65.51,13.79,-4.55,5.13,-0.84,False,0.568,Normal,,💀 Death Cross,,backfill,
2024-11-25 12:00,2629.2,25.05,29.59,27.6,84.97,30,0,10,25.0,3.351,26.81,29.21,-4.55,1.13,-4.34,False,-0.814,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-11-26 13:00,2623.8,35.7,44.79,39.07,69.68,80,0,55,25.0,1.132,47.42,18.89,-9.09,-0.58,-4.77,False,-0.934,Normal,,⚠️ Mild Reversal | 💀💀 Death Cross + Below MAs,,backfill,
2024-11-27 14:00,2659.9,53.52,58.06,56.55,81.82,100,0,85,25.0,0.739,57.01,29.94,-4.55,0.5,-3.44,False,-0.313,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-12-02 05:00,2658.8,33.74,42.83,50.85,51.15,60,0,70,25.0,0.864,30.71,19.81,-9.09,-0.43,-4.6,False,-0.358,Normal,,⚠️ Mild Reversal | 💀💀 Death Cross + Below MAs,,backfill,
2024-12-03 06:00,2666.2,59.71,64.25,46.34,44.19,100,70,100,25.0,0.518,60.2,8.43,-4.55,-1.52,-4.66,False,-0.252,Normal,,💀 Death Cross,,backfill,
2024-12-04 07:00,2659.2,54.16,58.71,58.45,33.78,80,70,85,25.0,0.783,41.24,14.05,-4.55,1.14,-3.46,False,-0.417,Normal,,💀 Death Cross,,backfill,
2024-12-05 08:00,2672.5,65.33,65.33,69.86,32.1,80,100,85,25.0,0.648,48.3,12.08,0.0,1.86,-2.79,True,-0.184,Normal,,,,backfill,
2024-12-06 09:00,2657.1,56.88,61.43,54.08,39.48,100,65,85,25.0,0.757,54.15,16.07,-4.55,-0.11,-3.17,True,-0.483,Normal,,⚠️ Mild Reversal,,backfill,
2024-12-09 10:00,2691.2,71.07,71.07,78.1,38.3,100,100,85,25.0,0.694,68.99,16.63,0.0,1.22,-2.17,True,0.17,Normal,,,,backfill,
2024-12-10 11:00,2717.9,76.45,76.45,82.8,25.89,70,100,100,80.0,0.483,76.57,10.84,0.0,1.94,1.92,True,0.68,Normal,,,,backfill,
2024-12-11 12:00,2757.1,82.56,82.56,95.76,34.59,100,100,85,80.0,0.735,65.75,12.87,0.0,3.68,2.36,True,1.406,Normal,,,,backfill,
2024-12-12 13:00,2707.9,54.14,54.14,67.63,37.18,30,100,10,80.0,2.147,23.66,14.95,0.0,1.32,1.18,True,0.441,Normal,,,,backfill,
2024-12-13 14:00,2672.8,49.0,49.0,57.98,21.04,30,65,40,80.0,1.342,19.29,12.61,0.0,0.59,2.54,True,-0.232,Normal,,,,backfill,
2024-12-16 15:00,2670.1,52.83,57.37,55.12,9.12,80,65,55,80.0,1.18,47.81,9.89,-4.55,-0.78,2.13,True,-0.282,Normal,,⚠️ Mild Reversal,,backfill,
2024-12-17 16:00,2663.5,43.61,48.16,50.28,8.67,80,30,40,80.0,1.358,43.09,12.01,-4.55,-2.0,4.37,True,-0.401,Normal,,⚠️ Mild Reversal,,backfill,
2024-12-18 18:00,2601.5,29.42,33.97,26.11,17.7,30,30,10,90.0,7.437,7.91,21.25,-4.55,-5.64,1.02,True,-1.552,Depressed,,⚠️ Mild Reversal,,backfill,
2024-12-19 19:00,2604.9,37.38,41.92,31.62,14.93,30,0,85,90.0,0.725,22.99,16.14,-4.55,-3.8,0.2,False,-1.447,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-12-22 20:00,2638.1,41.22,45.76,42.19,7.37,100,0,100,25.0,0.524,65.67,16.72,-4.55,-1.3,-0.04,False,-0.813,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-12-23 21:00,2630.7,33.26,37.81,31.62,0.24,100,0,70,25.0,0.952,51.19,8.95,-4.55,-1.48,-0.6,False,-0.943,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2024-12-26 18:00,2652.8,40.38,44.92,39.03,0.52,100,35,70,25.0,0.883,64.71,11.01,-4.55,-0.4,-0.66,False,-0.546,Normal,,💀 Death Cross,,backfill,
2024-12-29 19:00,2636.6,28.52,33.07,36.42,1.97,80,35,20,25.0,1.944,47.74,10.05,-4.55,1.35,-2.61,False,-0.838,Normal,,💀 Death Cross,,backfill,
2024-12-30 20:00,2620.7,21.76,26.31,40.34,2.5,80,0,10,25.0,2.015,47.96,15.08,-4.55,0.61,-0.32,False,-1.101,Normal,,💀💀 Death Cross + Below MAs,,backfill,
2025-01-02 03:00,2648.8,50.63,55.18,62.35,3.71,50,35,100,80.0,0.32,92.05,10.6,-4.55,0.41,0.95,False,-0.575,Normal,,💀 Death Cross,,backfill,
2025-01-03 04:00,2667.7,59.7,64.24,57.12,13.34,80,70,85,80.0,0.674,47.29,8.77,-4.55,1.41,0.29,False,-0.23,Normal,,💀 Death Cross,,backfill,
